bridge,seed,k,epsilon,lambda,method,precision,recall,macro_edge_f1,micro_edge_f1,n_pred_edges,n_templates,tp_total,fp_total,fn_total,solver_iterations,solver_converged,solver_final_residual,mass_retained_fraction,cost_matrix_sha256,plan_sha256,solver_run_id,support_violations
Multi,201,5,0.05,0.5,CONDITIONAL_UOT_D4,0.18791666666666665,0.7673611111111112,0.300823252688172,0.3106113843991567,1135,48,221,914,67,131,True,8.986215706814507e-12,0.6804938427412782,d0c238fb506e9b381a78416a2744ed345fe5f529c9dfaef82397ed9c6a076859,b847def74767f706a2d514834184291fc3f722e59475902e58ff208164b35074,unit__Multi__s201__d0c238fb506e,0
Multi,201,5,0.05,0.5,RAW_UOT_PLAN_D4,0.13416666666666666,0.4791666666666667,0.2035538386344838,0.2402088772845953,861,48,138,723,150,131,True,8.986215706814507e-12,0.6804938427412782,d0c238fb506e9b381a78416a2744ed345fe5f529c9dfaef82397ed9c6a076859,b847def74767f706a2d514834184291fc3f722e59475902e58ff208164b35074,unit__Multi__s201__d0c238fb506e,0
Multi,201,5,0.05,0.5,SUPPORT_PLUS_K_D4,0.19625,0.8125,0.3157762096774193,0.31771894093686354,1185,48,234,951,54,131,True,8.986215706814507e-12,0.6804938427412782,d0c238fb506e9b381a78416a2744ed345fe5f529c9dfaef82397ed9c6a076859,b847def74767f706a2d514834184291fc3f722e59475902e58ff208164b35074,unit__Multi__s201__d0c238fb506e,0
Multi,201,7,0.05,0.5,AMOUNT_FREE_COST_D4,0.16532604032604029,0.986111111111111,0.282401639596407,0.2830094668659691,1719,48,284,1435,4,131,True,8.986215706814507e-12,0.6804938427412782,d0c238fb506e9b381a78416a2744ed345fe5f529c9dfaef82397ed9c6a076859,b847def74767f706a2d514834184291fc3f722e59475902e58ff208164b35074,unit__Multi__s201__d0c238fb506e,0
Multi,201,7,0.05,0.5,CONDITIONAL_UOT_D4,0.1659159159159159,0.9409722222222222,0.2781584533038021,0.28199791883454733,1634,48,271,1363,17,131,True,8.986215706814507e-12,0.6804938427412782,d0c238fb506e9b381a78416a2744ed345fe5f529c9dfaef82397ed9c6a076859,b847def74767f706a2d514834184291fc3f722e59475902e58ff208164b35074,unit__Multi__s201__d0c238fb506e,0
Multi,201,7,0.05,0.5,RAW_UOT_PLAN_D4,0.13955026455026454,0.71875,0.22719907407407405,0.26640926640926643,1266,48,207,1059,81,131,True,8.986215706814507e-12,0.6804938427412782,d0c238fb506e9b381a78416a2744ed345fe5f529c9dfaef82397ed9c6a076859,b847def74767f706a2d514834184291fc3f722e59475902e58ff208164b35074,unit__Multi__s201__d0c238fb506e,0
Multi,201,7,0.05,0.5,SUPPORT_PLUS_K_D4,0.1653197239134739,0.986111111111111,0.28252614336228166,0.2831505483549352,1718,48,284,1434,4,131,True,8.986215706814507e-12,0.6804938427412782,d0c238fb506e9b381a78416a2744ed345fe5f529c9dfaef82397ed9c6a076859,b847def74767f706a2d514834184291fc3f722e59475902e58ff208164b35074,unit__Multi__s201__d0c238fb506e,0
Multi,201,10,0.05,0.5,AMOUNT_FREE_COST_D4,0.15566239316239314,0.986111111111111,0.2674487071038795,0.26296296296296295,1872,48,284,1588,4,131,True,8.986215706814507e-12,0.6804938427412782,d0c238fb506e9b381a78416a2744ed345fe5f529c9dfaef82397ed9c6a076859,b847def74767f706a2d514834184291fc3f722e59475902e58ff208164b35074,unit__Multi__s201__d0c238fb506e,0
Multi,201,10,0.05,0.5,CONDITIONAL_UOT_D4,0.1581196581196581,0.9409722222222222,0.266129584017515,0.2654260528893242,1754,48,271,1483,17,131,True,8.986215706814507e-12,0.6804938427412782,d0c238fb506e9b381a78416a2744ed345fe5f529c9dfaef82397ed9c6a076859,b847def74767f706a2d514834184291fc3f722e59475902e58ff208164b35074,unit__Multi__s201__d0c238fb506e,0
Multi,201,10,0.05,0.5,RAW_UOT_PLAN_D4,0.14295634920634917,0.7708333333333334,0.23556998556998554,0.2649164677804296,1388,48,222,1166,66,131,True,8.986215706814507e-12,0.6804938427412782,d0c238fb506e9b381a78416a2744ed345fe5f529c9dfaef82397ed9c6a076859,b847def74767f706a2d514834184291fc3f722e59475902e58ff208164b35074,unit__Multi__s201__d0c238fb506e,0
Multi,201,10,0.05,0.5,SUPPORT_PLUS_K_D4,0.1537595217282717,0.986111111111111,0.2653763420076931,0.26078971533516987,1890,48,284,1606,4,131,True,8.986215706814507e-12,0.6804938427412782,d0c238fb506e9b381a78416a2744ed345fe5f529c9dfaef82397ed9c6a076859,b847def74767f706a2d514834184291fc3f722e59475902e58ff208164b35074,unit__Multi__s201__d0c238fb506e,0
Multi,201,15,0.05,0.5,AMOUNT_FREE_COST_D4,0.14382553947504925,1.0,0.2494551570790178,0.22857142857142856,2232,48,288,1944,0,131,True,8.986215706814507e-12,0.6804938427412782,d0c238fb506e9b381a78416a2744ed345fe5f529c9dfaef82397ed9c6a076859,b847def74767f706a2d514834184291fc3f722e59475902e58ff208164b35074,unit__Multi__s201__d0c238fb506e,0
Multi,201,15,0.05,0.5,CONDITIONAL_UOT_D4,0.1462977994227994,0.9409722222222222,0.24704997599019338,0.23162393162393163,2052,48,271,1781,17,131,True,8.986215706814507e-12,0.6804938427412782,d0c238fb506e9b381a78416a2744ed345fe5f529c9dfaef82397ed9c6a076859,b847def74767f706a2d514834184291fc3f722e59475902e58ff208164b35074,unit__Multi__s201__d0c238fb506e,0
Multi,201,15,0.05,0.5,RAW_UOT_PLAN_D4,0.14468306566684164,0.8159722222222222,0.240084784630516,0.24973432518597238,1594,48,235,1359,53,131,True,8.986215706814507e-12,0.6804938427412782,d0c238fb506e9b381a78416a2744ed345fe5f529c9dfaef82397ed9c6a076859,b847def74767f706a2d514834184291fc3f722e59475902e58ff208164b35074,unit__Multi__s201__d0c238fb506e,0
Multi,201,15,0.05,0.5,SUPPORT_PLUS_K_D4,0.14297125356558532,1.0,0.24827762320288635,0.23012385137834598,2215,48,288,1927,0,131,True,8.986215706814507e-12,0.6804938427412782,d0c238fb506e9b381a78416a2744ed345fe5f529c9dfaef82397ed9c6a076859,b847def74767f706a2d514834184291fc3f722e59475902e58ff208164b35074,unit__Multi__s201__d0c238fb506e,0
Multi,202,2,0.05,0.5,AMOUNT_FREE_COST_D4,0.4322916666666667,0.2881944444444444,0.3458333333333334,0.3577586206896552,176,48,83,93,205,131,True,9.245132919026306e-12,0.7013568033767479,2449cc29aceca3dac262b69c83a7dff5a5168995096b96740abc065ca3ce8d05,e5ea3ddd52381c2bdb446517e1db55d7820de2f678d0a06fb9d36123e847908f,unit__Multi__s202__2449cc29acec,0
Multi,202,2,0.05,0.5,CONDITIONAL_UOT_D4,0.4322916666666667,0.2881944444444444,0.3458333333333334,0.3458333333333333,192,48,83,109,205,131,True,9.245132919026306e-12,0.7013568033767479,2449cc29aceca3dac262b69c83a7dff5a5168995096b96740abc065ca3ce8d05,e5ea3ddd52381c2bdb446517e1db55d7820de2f678d0a06fb9d36123e847908f,unit__Multi__s202__2449cc29acec,0
Multi,202,2,0.05,0.5,RAW_UOT_PLAN_D4,0.005208333333333333,0.003472222222222222,0.004166666666666667,0.004366812227074236,170,48,1,169,287,131,True,9.245132919026306e-12,0.7013568033767479,2449cc29aceca3dac262b69c83a7dff5a5168995096b96740abc065ca3ce8d05,e5ea3ddd52381c2bdb446517e1db55d7820de2f678d0a06fb9d36123e847908f,unit__Multi__s202__2449cc29acec,0
Multi,202,2,0.05,0.5,SUPPORT_PLUS_K_D4,0.4322916666666667,0.2881944444444444,0.3458333333333334,0.3577586206896552,176,48,83,93,205,131,True,9.245132919026306e-12,0.7013568033767479,2449cc29aceca3dac262b69c83a7dff5a5168995096b96740abc065ca3ce8d05,e5ea3ddd52381c2bdb446517e1db55d7820de2f678d0a06fb9d36123e847908f,unit__Multi__s202__2449cc29acec,0
Multi,202,3,0.05,0.5,AMOUNT_FREE_COST_D4,0.3888888888888889,0.5833333333333334,0.4666666666666666,0.49122807017543857,396,48,168,228,120,131,True,9.245132919026306e-12,0.7013568033767479,2449cc29aceca3dac262b69c83a7dff5a5168995096b96740abc065ca3ce8d05,e5ea3ddd52381c2bdb446517e1db55d7820de2f678d0a06fb9d36123e847908f,unit__Multi__s202__2449cc29acec,0
Multi,202,3,0.05,0.5,CONDITIONAL_UOT_D4,0.3912037037037037,0.5868055555555555,0.4694444444444444,0.4733893557422969,426,48,169,257,119,131,True,9.245132919026306e-12,0.7013568033767479,2449cc29aceca3dac262b69c83a7dff5a5168995096b96740abc065ca3ce8d05,e5ea3ddd52381c2bdb446517e1db55d7820de2f678d0a06fb9d36123e847908f,unit__Multi__s202__2449cc29acec,0
Multi,202,3,0.05,0.5,RAW_UOT_PLAN_D4,0.10300925925925926,0.14930555555555555,0.12152777777777778,0.1297134238310709,375,48,43,332,245,131,True,9.245132919026306e-12,0.7013568033767479,2449cc29aceca3dac262b69c83a7dff5a5168995096b96740abc065ca3ce8d05,e5ea3ddd52381c2bdb446517e1db55d7820de2f678d0a06fb9d36123e847908f,unit__Multi__s202__2449cc29acec,0
Multi,202,3,0.05,0.5,SUPPORT_PLUS_K_D4,0.3888888888888889,0.5833333333333334,0.4666666666666666,0.49122807017543857,396,48,168,228,120,131,True,9.245132919026306e-12,0.7013568033767479,2449cc29aceca3dac262b69c83a7dff5a5168995096b96740abc065ca3ce8d05,e5ea3ddd52381c2bdb446517e1db55d7820de2f678d0a06fb9d36123e847908f,unit__Multi__s202__2449cc29acec,0
Multi,202,5,0.05,0.5,AMOUNT_FREE_COST_D4,0.18250000000000002,0.7604166666666666,0.2943548387096774,0.31556195965417866,1100,48,219,881,69,131,True,9.245132919026306e-12,0.7013568033767479,2449cc29aceca3dac262b69c83a7dff5a5168995096b96740abc065ca3ce8d05,e5ea3ddd52381c2bdb446517e1db55d7820de2f678d0a06fb9d36123e847908f,unit__Multi__s202__2449cc29acec,0
Multi,202,5,0.05,0.5,CONDITIONAL_UOT_D4,0.19541666666666666,0.798611111111111,0.3129200268817204,0.31550068587105623,1170,48,230,940,58,131,True,9.245132919026306e-12,0.7013568033767479,2449cc29aceca3dac262b69c83a7dff5a5168995096b96740abc065ca3ce8d05,e5ea3ddd52381c2bdb446517e1db55d7820de2f678d0a06fb9d36123e847908f,unit__Multi__s202__2449cc29acec,0
Multi,202,5,0.05,0.5,RAW_UOT_PLAN_D4,0.14440972222222223,0.5694444444444443,0.22746992777234712,0.2496194824961948,1026,48,164,862,124,131,True,9.245132919026306e-12,0.7013568033767479,2449cc29aceca3dac262b69c83a7dff5a5168995096b96740abc065ca3ce8d05,e5ea3ddd52381c2bdb446517e1db55d7820de2f678d0a06fb9d36123e847908f,unit__Multi__s202__2449cc29acec,0
Multi,202,5,0.05,0.5,SUPPORT_PLUS_K_D4,0.18250000000000002,0.7604166666666666,0.2943548387096774,0.31556195965417866,1100,48,219,881,69,131,True,9.245132919026306e-12,0.7013568033767479,2449cc29aceca3dac262b69c83a7dff5a5168995096b96740abc065ca3ce8d05,e5ea3ddd52381c2bdb446517e1db55d7820de2f678d0a06fb9d36123e847908f,unit__Multi__s202__2449cc29acec,0
Multi,202,7,0.05,0.5,AMOUNT_FREE_COST_D4,0.1794294294294294,0.9444444444444445,0.28802141011443333,0.2851153039832285,1620,48,272,1348,16,131,True,9.245132919026306e-12,0.7013568033767479,2449cc29aceca3dac262b69c83a7dff5a5168995096b96740abc065ca3ce8d05,e5ea3ddd52381c2bdb446517e1db55d7820de2f678d0a06fb9d36123e847908f,unit__Multi__s202__2449cc29acec,0
Multi,202,7,0.05,0.5,CONDITIONAL_UOT_D4,0.16523713563187245,0.9722222222222223,0.28094675296710175,0.28225806451612906,1696,48,280,1416,8,131,True,9.245132919026306e-12,0.7013568033767479,2449cc29aceca3dac262b69c83a7dff5a5168995096b96740abc065ca3ce8d05,e5ea3ddd52381c2bdb446517e1db55d7820de2f678d0a06fb9d36123e847908f,unit__Multi__s202__2449cc29acec,0
Multi,202,7,0.05,0.5,RAW_UOT_PLAN_D4,0.14621505904400642,0.8472222222222223,0.24676821975756083,0.2732362821948488,1498,48,244,1254,44,131,True,9.245132919026306e-12,0.7013568033767479,2449cc29aceca3dac262b69c83a7dff5a5168995096b96740abc065ca3ce8d05,e5ea3ddd52381c2bdb446517e1db55d7820de2f678d0a06fb9d36123e847908f,unit__Multi__s202__2449cc29acec,0
Multi,202,7,0.05,0.5,SUPPORT_PLUS_K_D4,0.1794294294294294,0.9444444444444445,0.28802141011443333,0.2851153039832285,1620,48,272,1348,16,131,True,9.245132919026306e-12,0.7013568033767479,2449cc29aceca3dac262b69c83a7dff5a5168995096b96740abc065ca3ce8d05,e5ea3ddd52381c2bdb446517e1db55d7820de2f678d0a06fb9d36123e847908f,unit__Multi__s202__2449cc29acec,0
Multi,202,10,0.05,0.5,AMOUNT_FREE_COST_D4,0.15384615384615383,0.9722222222222222,0.26442255062944714,0.25925925925925924,1872,48,280,1592,8,131,True,9.245132919026306e-12,0.7013568033767479,2449cc29aceca3dac262b69c83a7dff5a5168995096b96740abc065ca3ce8d05,e5ea3ddd52381c2bdb446517e1db55d7820de2f678d0a06fb9d36123e847908f,unit__Multi__s202__2449cc29acec,0
Multi,202,10,0.05,0.5,CONDITIONAL_UOT_D4,0.15566239316239316,0.9722222222222223,0.2661259557811282,0.26217228464419473,1848,48,280,1568,8,131,True,9.245132919026306e-12,0.7013568033767479,2449cc29aceca3dac262b69c83a7dff5a5168995096b96740abc065ca3ce8d05,e5ea3ddd52381c2bdb446517e1db55d7820de2f678d0a06fb9d36123e847908f,unit__Multi__s202__2449cc29acec,0
Multi,202,10,0.05,0.5,RAW_UOT_PLAN_D4,0.14171765734265732,0.8645833333333334,0.2404448686551385,0.2564366632337796,1654,48,249,1405,39,131,True,9.245132919026306e-12,0.7013568033767479,2449cc29aceca3dac262b69c83a7dff5a5168995096b96740abc065ca3ce8d05,e5ea3ddd52381c2bdb446517e1db55d7820de2f678d0a06fb9d36123e847908f,unit__Multi__s202__2449cc29acec,0
Multi,202,10,0.05,0.5,SUPPORT_PLUS_K_D4,0.1537571225071225,0.9722222222222222,0.2642788724685276,0.2590194264569843,1874,48,280,1594,8,131,True,9.245132919026306e-12,0.7013568033767479,2449cc29aceca3dac262b69c83a7dff5a5168995096b96740abc065ca3ce8d05,e5ea3ddd52381c2bdb446517e1db55d7820de2f678d0a06fb9d36123e847908f,unit__Multi__s202__2449cc29acec,0
Multi,202,15,0.05,0.5,AMOUNT_FREE_COST_D4,0.13957782186948853,1.0,0.24278671861144407,0.22145328719723184,2313,48,288,2025,0,131,True,9.245132919026306e-12,0.7013568033767479,2449cc29aceca3dac262b69c83a7dff5a5168995096b96740abc065ca3ce8d05,e5ea3ddd52381c2bdb446517e1db55d7820de2f678d0a06fb9d36123e847908f,unit__Multi__s202__2449cc29acec,0
Multi,202,15,0.05,0.5,CONDITIONAL_UOT_D4,0.1486353923853924,0.9722222222222223,0.25443248880748875,0.23688663282571912,2076,48,280,1796,8,131,True,9.245132919026306e-12,0.7013568033767479,2449cc29aceca3dac262b69c83a7dff5a5168995096b96740abc065ca3ce8d05,e5ea3ddd52381c2bdb446517e1db55d7820de2f678d0a06fb9d36123e847908f,unit__Multi__s202__2449cc29acec,0
Multi,202,15,0.05,0.5,RAW_UOT_PLAN_D4,0.13875859174350555,0.888888888888889,0.23551388777659032,0.2354022988505747,1887,48,256,1631,32,131,True,9.245132919026306e-12,0.7013568033767479,2449cc29aceca3dac262b69c83a7dff5a5168995096b96740abc065ca3ce8d05,e5ea3ddd52381c2bdb446517e1db55d7820de2f678d0a06fb9d36123e847908f,unit__Multi__s202__2449cc29acec,0
Multi,202,15,0.05,0.5,SUPPORT_PLUS_K_D4,0.13920187840097845,1.0,0.24228003499076847,0.22179437812860994,2309,48,288,2021,0,131,True,9.245132919026306e-12,0.7013568033767479,2449cc29aceca3dac262b69c83a7dff5a5168995096b96740abc065ca3ce8d05,e5ea3ddd52381c2bdb446517e1db55d7820de2f678d0a06fb9d36123e847908f,unit__Multi__s202__2449cc29acec,0
Multi,203,2,0.05,0.5,AMOUNT_FREE_COST_D4,0.4791666666666667,0.3194444444444444,0.3833333333333333,0.38333333333333336,192,48,92,100,196,131,True,9.676434981380345e-12,0.6792150402920973,86b50e8f2ac676c47bdd89c7b63c48ccbd97443ac3c33a9041be01369a2d4821,cfdc70a9de411aa78886374ad709735cc74abc305b654285bc488d282915d1e6,unit__Multi__s203__86b50e8f2ac6,0
Multi,203,2,0.05,0.5,CONDITIONAL_UOT_D4,0.4270833333333333,0.2847222222222222,0.3416666666666666,0.3416666666666667,192,48,82,110,206,131,True,9.676434981380345e-12,0.6792150402920973,86b50e8f2ac676c47bdd89c7b63c48ccbd97443ac3c33a9041be01369a2d4821,cfdc70a9de411aa78886374ad709735cc74abc305b654285bc488d282915d1e6,unit__Multi__s203__86b50e8f2ac6,0
Multi,203,2,0.05,0.5,RAW_UOT_PLAN_D4,0.005208333333333333,0.003472222222222222,0.004166666666666667,0.004464285714285714,160,48,1,159,287,131,True,9.676434981380345e-12,0.6792150402920973,86b50e8f2ac676c47bdd89c7b63c48ccbd97443ac3c33a9041be01369a2d4821,cfdc70a9de411aa78886374ad709735cc74abc305b654285bc488d282915d1e6,unit__Multi__s203__86b50e8f2ac6,0
Multi,203,2,0.05,0.5,SUPPORT_PLUS_K_D4,0.4791666666666667,0.3194444444444444,0.3833333333333333,0.38333333333333336,192,48,92,100,196,131,True,9.676434981380345e-12,0.6792150402920973,86b50e8f2ac676c47bdd89c7b63c48ccbd97443ac3c33a9041be01369a2d4821,cfdc70a9de411aa78886374ad709735cc74abc305b654285bc488d282915d1e6,unit__Multi__s203__86b50e8f2ac6,0
Multi,203,3,0.05,0.5,AMOUNT_FREE_COST_D4,0.4305555555555556,0.6458333333333333,0.5166666666666666,0.5166666666666667,432,48,186,246,102,131,True,9.676434981380345e-12,0.6792150402920973,86b50e8f2ac676c47bdd89c7b63c48ccbd97443ac3c33a9041be01369a2d4821,cfdc70a9de411aa78886374ad709735cc74abc305b654285bc488d282915d1e6,unit__Multi__s203__86b50e8f2ac6,0
Multi,203,3,0.05,0.5,CONDITIONAL_UOT_D4,0.3912037037037037,0.5868055555555555,0.4694444444444444,0.4733893557422969,426,48,169,257,119,131,True,9.676434981380345e-12,0.6792150402920973,86b50e8f2ac676c47bdd89c7b63c48ccbd97443ac3c33a9041be01369a2d4821,cfdc70a9de411aa78886374ad709735cc74abc305b654285bc488d282915d1e6,unit__Multi__s203__86b50e8f2ac6,0
Multi,203,3,0.05,0.5,RAW_UOT_PLAN_D4,0.0949074074074074,0.13888888888888887,0.11249999999999999,0.12461059190031153,354,48,40,314,248,131,True,9.676434981380345e-12,0.6792150402920973,86b50e8f2ac676c47bdd89c7b63c48ccbd97443ac3c33a9041be01369a2d4821,cfdc70a9de411aa78886374ad709735cc74abc305b654285bc488d282915d1e6,unit__Multi__s203__86b50e8f2ac6,0
Multi,203,3,0.05,0.5,SUPPORT_PLUS_K_D4,0.4305555555555556,0.6458333333333333,0.5166666666666666,0.5166666666666667,432,48,186,246,102,131,True,9.676434981380345e-12,0.6792150402920973,86b50e8f2ac676c47bdd89c7b63c48ccbd97443ac3c33a9041be01369a2d4821,cfdc70a9de411aa78886374ad709735cc74abc305b654285bc488d282915d1e6,unit__Multi__s203__86b50e8f2ac6,0
Multi,203,5,0.05,0.5,AMOUNT_FREE_COST_D4,0.19999999999999998,0.8333333333333334,0.3225806451612903,0.3225806451612903,1200,48,240,960,48,131,True,9.676434981380345e-12,0.6792150402920973,86b50e8f2ac676c47bdd89c7b63c48ccbd97443ac3c33a9041be01369a2d4821,cfdc70a9de411aa78886374ad709735cc74abc305b654285bc488d282915d1e6,unit__Multi__s203__86b50e8f2ac6,0
Multi,203,5,0.05,0.5,CONDITIONAL_UOT_D4,0.1925,0.7916666666666666,0.3089717741935483,0.31275720164609055,1170,48,228,942,60,131,True,9.676434981380345e-12,0.6792150402920973,86b50e8f2ac676c47bdd89c7b63c48ccbd97443ac3c33a9041be01369a2d4821,cfdc70a9de411aa78886374ad709735cc74abc305b654285bc488d282915d1e6,unit__Multi__s203__86b50e8f2ac6,0
Multi,203,5,0.05,0.5,RAW_UOT_PLAN_D4,0.13479166666666667,0.5381944444444443,0.21414909015715466,0.2466189339697693,969,48,155,814,133,131,True,9.676434981380345e-12,0.6792150402920973,86b50e8f2ac676c47bdd89c7b63c48ccbd97443ac3c33a9041be01369a2d4821,cfdc70a9de411aa78886374ad709735cc74abc305b654285bc488d282915d1e6,unit__Multi__s203__86b50e8f2ac6,0
Multi,203,5,0.05,0.5,SUPPORT_PLUS_K_D4,0.19999999999999998,0.8333333333333334,0.3225806451612903,0.3225806451612903,1200,48,240,960,48,131,True,9.676434981380345e-12,0.6792150402920973,86b50e8f2ac676c47bdd89c7b63c48ccbd97443ac3c33a9041be01369a2d4821,cfdc70a9de411aa78886374ad709735cc74abc305b654285bc488d282915d1e6,unit__Multi__s203__86b50e8f2ac6,0
Multi,203,7,0.05,0.5,AMOUNT_FREE_COST_D4,0.16516516516516513,1.0,0.2834994462901439,0.28346456692913385,1744,48,288,1456,0,131,True,9.676434981380345e-12,0.6792150402920973,86b50e8f2ac676c47bdd89c7b63c48ccbd97443ac3c33a9041be01369a2d4821,cfdc70a9de411aa78886374ad709735cc74abc305b654285bc488d282915d1e6,unit__Multi__s203__86b50e8f2ac6,0
Multi,203,7,0.05,0.5,CONDITIONAL_UOT_D4,0.16541988416988415,0.9722222222222222,0.28121731573766456,0.28254288597376387,1694,48,280,1414,8,131,True,9.676434981380345e-12,0.6792150402920973,86b50e8f2ac676c47bdd89c7b63c48ccbd97443ac3c33a9041be01369a2d4821,cfdc70a9de411aa78886374ad709735cc74abc305b654285bc488d282915d1e6,unit__Multi__s203__86b50e8f2ac6,0
Multi,203,7,0.05,0.5,RAW_UOT_PLAN_D4,0.13994128056628055,0.8020833333333334,0.2363468223206595,0.27240566037735847,1408,48,231,1177,57,131,True,9.676434981380345e-12,0.6792150402920973,86b50e8f2ac676c47bdd89c7b63c48ccbd97443ac3c33a9041be01369a2d4821,cfdc70a9de411aa78886374ad709735cc74abc305b654285bc488d282915d1e6,unit__Multi__s203__86b50e8f2ac6,0
Multi,203,7,0.05,0.5,SUPPORT_PLUS_K_D4,0.16535285285285284,1.0,0.2837763012181616,0.28374384236453204,1742,48,288,1454,0,131,True,9.676434981380345e-12,0.6792150402920973,86b50e8f2ac676c47bdd89c7b63c48ccbd97443ac3c33a9041be01369a2d4821,cfdc70a9de411aa78886374ad709735cc74abc305b654285bc488d282915d1e6,unit__Multi__s203__86b50e8f2ac6,0
Multi,203,10,0.05,0.5,AMOUNT_FREE_COST_D4,0.14957264957264957,1.0,0.25944170771756975,0.2535211267605634,1984,48,288,1696,0,131,True,9.676434981380345e-12,0.6792150402920973,86b50e8f2ac676c47bdd89c7b63c48ccbd97443ac3c33a9041be01369a2d4821,cfdc70a9de411aa78886374ad709735cc74abc305b654285bc488d282915d1e6,unit__Multi__s203__86b50e8f2ac6,0
Multi,203,10,0.05,0.5,CONDITIONAL_UOT_D4,0.15673076923076923,0.9722222222222222,0.2677679919059229,0.2641509433962264,1832,48,280,1552,8,131,True,9.676434981380345e-12,0.6792150402920973,86b50e8f2ac676c47bdd89c7b63c48ccbd97443ac3c33a9041be01369a2d4821,cfdc70a9de411aa78886374ad709735cc74abc305b654285bc488d282915d1e6,unit__Multi__s203__86b50e8f2ac6,0
Multi,203,10,0.05,0.5,RAW_UOT_PLAN_D4,0.1424813034188034,0.8333333333333334,0.24115618958197668,0.2643171806167401,1528,48,240,1288,48,131,True,9.676434981380345e-12,0.6792150402920973,86b50e8f2ac676c47bdd89c7b63c48ccbd97443ac3c33a9041be01369a2d4821,cfdc70a9de411aa78886374ad709735cc74abc305b654285bc488d282915d1e6,unit__Multi__s203__86b50e8f2ac6,0
Multi,203,10,0.05,0.5,SUPPORT_PLUS_K_D4,0.15107808857808855,1.0,0.2617733990147783,0.25622775800711745,1960,48,288,1672,0,131,True,9.676434981380345e-12,0.6792150402920973,86b50e8f2ac676c47bdd89c7b63c48ccbd97443ac3c33a9041be01369a2d4821,cfdc70a9de411aa78886374ad709735cc74abc305b654285bc488d282915d1e6,unit__Multi__s203__86b50e8f2ac6,0
Multi,203,15,0.05,0.5,AMOUNT_FREE_COST_D4,0.1340057319223986,1.0,0.23399256758983142,0.21262458471760798,2421,48,288,2133,0,131,True,9.676434981380345e-12,0.6792150402920973,86b50e8f2ac676c47bdd89c7b63c48ccbd97443ac3c33a9041be01369a2d4821,cfdc70a9de411aa78886374ad709735cc74abc305b654285bc488d282915d1e6,unit__Multi__s203__86b50e8f2ac6,0
Multi,203,15,0.05,0.5,CONDITIONAL_UOT_D4,0.1468309082892416,0.9722222222222222,0.25155067364821865,0.23246160232461602,2121,48,280,1841,8,131,True,9.676434981380345e-12,0.6792150402920973,86b50e8f2ac676c47bdd89c7b63c48ccbd97443ac3c33a9041be01369a2d4821,cfdc70a9de411aa78886374ad709735cc74abc305b654285bc488d282915d1e6,unit__Multi__s203__86b50e8f2ac6,0
Multi,203,15,0.05,0.5,RAW_UOT_PLAN_D4,0.13865943084693083,0.8541666666666666,0.23619857499699046,0.2478589420654912,1697,48,246,1451,42,131,True,9.676434981380345e-12,0.6792150402920973,86b50e8f2ac676c47bdd89c7b63c48ccbd97443ac3c33a9041be01369a2d4821,cfdc70a9de411aa78886374ad709735cc74abc305b654285bc488d282915d1e6,unit__Multi__s203__86b50e8f2ac6,0
Multi,203,15,0.05,0.5,SUPPORT_PLUS_K_D4,0.13558520044420594,1.0,0.23638280043882387,0.2135706340378198,2409,48,288,2121,0,131,True,9.676434981380345e-12,0.6792150402920973,86b50e8f2ac676c47bdd89c7b63c48ccbd97443ac3c33a9041be01369a2d4821,cfdc70a9de411aa78886374ad709735cc74abc305b654285bc488d282915d1e6,unit__Multi__s203__86b50e8f2ac6,0
Multi,204,2,0.05,0.5,AMOUNT_FREE_COST_D4,0.4322916666666667,0.2881944444444444,0.3458333333333334,0.3547008547008547,180,48,83,97,205,131,True,8.877956164831998e-12,0.6934013258219299,f16a72400c2679372a8a48478f95c5d2b62cdde5e6c224d13705930bdbc75cd4,6f1a3430ceac370fed477fc526e26ca21b02893ce02683b55aad77eddece9602,unit__Multi__s204__f16a72400c26,0
Multi,204,2,0.05,0.5,CONDITIONAL_UOT_D4,0.3854166666666667,0.2569444444444444,0.30833333333333335,0.31759656652360513,178,48,74,104,214,131,True,8.877956164831998e-12,0.6934013258219299,f16a72400c2679372a8a48478f95c5d2b62cdde5e6c224d13705930bdbc75cd4,6f1a3430ceac370fed477fc526e26ca21b02893ce02683b55aad77eddece9602,unit__Multi__s204__f16a72400c26,0
Multi,204,2,0.05,0.5,RAW_UOT_PLAN_D4,0.0,0.0,0.0,0.0,140,48,0,140,288,131,True,8.877956164831998e-12,0.6934013258219299,f16a72400c2679372a8a48478f95c5d2b62cdde5e6c224d13705930bdbc75cd4,6f1a3430ceac370fed477fc526e26ca21b02893ce02683b55aad77eddece9602,unit__Multi__s204__f16a72400c26,0
Multi,204,2,0.05,0.5,SUPPORT_PLUS_K_D4,0.4114583333333333,0.2743055555555555,0.32916666666666666,0.34347826086956523,172,48,79,93,209,131,True,8.877956164831998e-12,0.6934013258219299,f16a72400c2679372a8a48478f95c5d2b62cdde5e6c224d13705930bdbc75cd4,6f1a3430ceac370fed477fc526e26ca21b02893ce02683b55aad77eddece9602,unit__Multi__s204__f16a72400c26,0
