bridge,seed,k,epsilon,lambda,method,sinkhorn_iterations,sinkhorn_converged,sinkhorn_final_residual,sinkhorn_hit_max_iter,marginal_violation_row_l1,marginal_violation_col_l1,transport_mass_total,mass_retained_fraction,objective_cost,runtime_sec,run_id
Multi,201,5.0,0.02,0.5,RAW_UOT_PLAN_D4,316,True,9.899583852731988e-12,False,0.28717708267986003,0.28717708267986014,0.7128229173201399,0.7128229173201399,0.2099784594179663,0.17690489999949932,2026-09-17T03:14:45Z__pid29540
Multi,201,5.0,0.05,0.5,CONDITIONAL_UOT_D4,131,True,8.986215706814507e-12,False,0.3195061572587218,0.31950615725872195,0.6804938427412782,0.6804938427412782,0.20630910094875757,0.13923049999721115,2026-09-17T03:14:44Z__pid29540
Multi,201,5.0,0.05,0.5,RAW_UOT_PLAN_D4,131,True,8.986215706814507e-12,False,0.3195061572587218,0.31950615725872195,0.6804938427412782,0.6804938427412782,0.20630910094875757,0.13923049999721115,2026-09-17T03:14:44Z__pid29540
Multi,201,5.0,0.1,0.5,CONDITIONAL_UOT_D4,69,True,8.05162009164728e-12,False,0.3516180509815774,0.35161805098157756,0.6483819490184226,0.6483819490184226,0.2357947315119429,0.10153130000253441,2026-09-17T03:14:45Z__pid29540
Multi,201,5.0,0.1,0.5,RAW_UOT_PLAN_D4,69,True,8.05162009164728e-12,False,0.3516180509815774,0.35161805098157756,0.6483819490184226,0.6483819490184226,0.2357947315119429,0.10153130000253441,2026-09-17T03:14:45Z__pid29540
Multi,201,5.0,0.2,0.5,CONDITIONAL_UOT_D4,37,True,9.788684458577203e-12,False,0.3601870459666441,0.36018704596664397,0.639812954033356,0.639812954033356,0.3003668339197952,0.0924109000043245,2026-09-17T03:14:46Z__pid29540
Multi,201,5.0,0.2,0.5,RAW_UOT_PLAN_D4,37,True,9.788684458577203e-12,False,0.3601870459666441,0.36018704596664397,0.639812954033356,0.639812954033356,0.3003668339197952,0.0924109000043245,2026-09-17T03:14:46Z__pid29540
Multi,202,5.0,0.01,0.5,CONDITIONAL_UOT_D4,636,True,9.676998702793226e-12,False,0.2507921653843646,0.2507947595963512,0.7492078346156356,0.7492078346156357,0.20171300807837123,0.24918070000421721,2026-09-17T03:14:48Z__pid29540
Multi,202,5.0,0.01,0.5,RAW_UOT_PLAN_D4,636,True,9.676998702793226e-12,False,0.2507921653843646,0.2507947595963512,0.7492078346156356,0.7492078346156357,0.20171300807837123,0.24918070000421721,2026-09-17T03:14:48Z__pid29540
Multi,202,5.0,0.02,0.5,CONDITIONAL_UOT_D4,318,True,9.694998959378066e-12,False,0.26383659752934074,0.2638365975293405,0.7361634024706595,0.7361634024706596,0.19832121361002747,0.21150939999643015,2026-09-17T03:14:48Z__pid29540
Multi,202,5.0,0.02,0.5,RAW_UOT_PLAN_D4,318,True,9.694998959378066e-12,False,0.26383659752934074,0.2638365975293405,0.7361634024706595,0.7361634024706596,0.19832121361002747,0.21150939999643015,2026-09-17T03:14:48Z__pid29540
Multi,202,5.0,0.05,0.5,CONDITIONAL_UOT_D4,131,True,9.245132919026306e-12,False,0.29864319662325245,0.29864319662325245,0.7013568033767478,0.7013568033767479,0.19199109203393547,0.1526674999986426,2026-09-17T03:14:47Z__pid29540
Multi,202,5.0,0.05,0.5,RAW_UOT_PLAN_D4,131,True,9.245132919026306e-12,False,0.29864319662325245,0.29864319662325245,0.7013568033767478,0.7013568033767479,0.19199109203393547,0.1526674999986426,2026-09-17T03:14:47Z__pid29540
Multi,202,5.0,0.1,0.5,CONDITIONAL_UOT_D4,69,True,7.80332498703219e-12,False,0.3346347383628323,0.3346347383628322,0.6653652616371678,0.6653652616371679,0.22248572631035107,0.11759430000529392,2026-09-17T03:14:49Z__pid29540
Multi,202,5.0,0.1,0.5,RAW_UOT_PLAN_D4,69,True,7.80332498703219e-12,False,0.3346347383628323,0.3346347383628322,0.6653652616371678,0.6653652616371679,0.22248572631035107,0.11759430000529392,2026-09-17T03:14:49Z__pid29540
